lag,response
35,1.76e-09
36,1.239e-09
37,5.733e-10
38,-1.407e-10
39,-3.613e-10
40,-1.357e-10
41,-1.796e-10
42,-1.277e-10
43,4.165e-11
44,1.853e-10
45,8.697e-12
46,4.246e-11
47,-1.891e-11
48,-4.507e-12
49,1.941e-11
50,-3.111e-12
51,2.459e-11
52,1.695e-11
53,1.604e-11
54,1.393e-11
55,-2.162e-12
0,2.493e-08
1,3.351e-08
2,2.978e-08
3,2.04e-08
4,1.048e-08
5,1.168e-08
6,1.271e-08
7,8.448e-09
8,7.966e-10
9,4.549e-09
10,-1.393e-09
11,3.521e-09
12,4.406e-09
13,-5.894e-09
14,-4.3e-09
15,-8.036e-09
16,-1.651e-08
17,-2.659e-09
18,-4.335e-09
19,-4.421e-09
20,-7.208e-09
21,9.374e-09
22,-2.506e-09
23,4.027e-09
24,1.193e-08
25,3.109e-09
26,6.845e-09
27,5.602e-09
28,1.849e-09
29,-6.946e-09
30,1.741e-08
31,1.451e-08
32,1.404e-08
33,1.424e-08
34,2.257e-10
35,1.047e-08
36,6.726e-09
37,1.019e-08
38,-1.027e-09
39,3.097e-10
40,4.89e-10
41,1.705e-09
42,-1.282e-09
43,4.901e-09
44,-1.928e-09
45,-1.821e-09
46,3.294e-09
47,-1.827e-09
48,-1.417e-09
49,-1.371e-09
50,-1.617e-09
51,4.34e-09
52,1.934e-09
53,1.081e-09
54,4.996e-10
0,2.066e-08
1,3.03e-08
2,1.894e-08
3,1.315e-08
4,9.008e-09
5,6.474e-09
6,5.529e-09
7,2.528e-09
8,8.786e-10
9,8.566e-10
10,-6.679e-11
11,4.649e-10
12,8.7e-10
13,-5.047e-11
14,-4.68e-10
15,-1.204e-08
16,-8.861e-09
17,-5.681e-09
18,-5.122e-09
19,-5.079e-09
20,-5.463e-09
21,7.253e-09
22,3.859e-09
23,3.73e-09
24,3.407e-09
25,1.622e-09
26,1.778e-09
27,1.651e-09
28,1.177e-09
29,-5.101e-10
30,1.471e-08
31,1.233e-08
32,7.718e-09
33,5.365e-09
34,4.527e-09
35,2.739e-09
36,1.206e-09
37,-1.202e-10
38,1.798e-09
39,1.294e-09
40,1.183e-09
41,-7.589e-10
42,1.506e-09
43,-2.616e-09
44,1.009e-09
45,7.641e-10
46,-2.32e-09
47,1.129e-09
48,1.055e-09
49,8.556e-10
50,9.73e-10
51,-2.101e-09
52,-4.809e-10
53,-2.284e-10
54,-9.922e-10
0,1.997e-08
1,2.72e-08
2,1.863e-08
3,1.293e-08
4,8.735e-09
5,8.085e-09
6,7.93e-09
7,5.011e-09
8,1.739e-09
9,2.473e-09
10,2.036e-10
11,1.647e-09
12,1.99e-09
13,-2.13e-09
14,-1.348e-09
15,-6.476e-09
16,-1.035e-08
17,-2.366e-09
18,-3.098e-09
19,-3.928e-09
20,-5.645e-09
21,9.635e-09
22,1.515e-09
23,2.113e-09
24,5.965e-09
25,1.62e-09
26,3.235e-09
27,2.502e-09
28,1.157e-09
29,-2.383e-09
30,1.25e-08
31,1.036e-08
32,9.153e-09
33,8.702e-09
34,1.393e-09
35,6.184e-09
36,3.839e-09
37,5.28e-09
38,-1.15e-10
39,3.075e-10
40,3.87e-10
41,1.007e-09
42,-4.466e-10
43,2.478e-09
44,-8.426e-10
45,-8.766e-10
46,1.579e-09
47,-7.045e-10
48,-6.206e-10
49,-5.247e-10
50,-7.382e-10
51,1.978e-09
52,9.979e-10
53,5.237e-10
54,3.114e-10
0,1.879e-08
1,3.61e-08
2,3.616e-08
3,3.56e-08
4,3.463e-08
5,3.336e-08
6,3.175e-08
7,3.002e-08
8,2.786e-08
9,2.587e-08
10,2.401e-08
11,2.231e-08
12,2.021e-08
13,1.858e-08
14,1.716e-08
15,1.44e-08
16,1.251e-08
17,1.101e-08
18,9.65e-09
19,6.905e-09
20,4.793e-09
21,1.689e-08
22,1.519e-08
23,1.463e-08
24,1.41e-08
25,1.37e-08
26,1.309e-08
27,1.211e-08
28,1.138e-08
29,1.073e-08
30,1.06e-08
31,1.113e-08
32,1.113e-08
33,1.114e-08
34,1.096e-08
35,1.059e-08
36,1.004e-08
37,9.303e-09
38,8.933e-09
39,8.59e-09
40,8.297e-09
41,8.25e-09
42,7.477e-09
43,6.486e-09
44,6.067e-09
45,5.759e-09
46,5.444e-09
47,5.167e-09
48,4.957e-09
49,4.756e-09
50,4.611e-09
51,4.552e-09
52,4.572e-09
53,4.414e-09
54,4.207e-09
0,1.818e-08
1,2.309e-08
2,3.695e-09
3,2.55e-10
4,-2.475e-09
5,-3.562e-09
6,-3.699e-09
7,-3.714e-09
8,-3.293e-09
9,-2.585e-09
10,-1.885e-09
11,-1.28e-09
12,-1.344e-09
13,-8.783e-10
14,-3.979e-10
15,-1.536e-08
16,-9.597e-09
17,-5.747e-09
18,-3.838e-09
19,-2.762e-09
20,-3.579e-09
21,2.705e-09
22,3.666e-09
23,2.137e-09
24,1.692e-09
25,9.491e-10
26,9.818e-10
27,8.46e-10
28,6.263e-10
29,3.326e-11
30,1.15e-08
31,1.073e-08
32,6.847e-09
33,4.934e-09
34,3.477e-09
35,2.165e-09
36,1.128e-09
37,2.619e-10
38,6.567e-10
39,4.971e-10
40,3.031e-10
41,3.382e-10
42,2.513e-10
43,1.014e-10
44,1.578e-10
45,9.776e-12
46,1.62e-10
47,8.279e-11
48,2.656e-10
49,8.951e-11
50,1.453e-10
51,5.839e-11
52,2.326e-10
53,1.515e-10
54,-7.536e-11
0,-4.317e-07
1,-3.99e-07
2,-3.166e-07
3,-2.097e-07
4,-1.351e-07
5,-8.822e-08
6,-6.055e-08
7,-4.095e-08
8,-2.716e-08
9,-1.8e-08
10,-1.204e-08
11,-8.064e-09
12,-7.021e-09
13,-5.143e-09
14,-3.578e-09
15,-7.825e-09
16,-6.955e-09
17,-5.297e-09
18,-4.683e-09
19,-5.046e-09
20,-4.881e-09
21,5.413e-09
22,4.153e-09
23,3.215e-09
24,2.218e-09
25,1.571e-09
26,1.102e-09
27,7.909e-10
28,4.726e-10
29,8.145e-11
30,4.81e-09
31,5.041e-09
32,3.558e-09
33,2.674e-09
34,2.02e-09
35,1.384e-09
36,5.631e-10
37,-1.973e-10
38,2.36e-10
39,1.915e-10
40,1.731e-10
41,1.599e-10
42,2.064e-10
43,4.175e-10
44,2.243e-10
45,1.159e-10
46,4.807e-12
47,-1.368e-11
48,1.971e-11
49,-6.535e-12
50,-2.336e-11
51,-6.784e-11
52,3.878e-11
53,-8.307e-12
54,1.299e-11
0,2.052e-08
1,3.04e-08
2,1.998e-08
3,1.381e-08
4,9.277e-09
5,6.856e-09
6,6.041e-09
7,2.992e-09
8,8.828e-10
9,1.057e-09
10,-2.098e-10
11,5.782e-10
12,1.128e-09
13,-2.886e-10
14,-8.132e-10
15,-1.257e-08
16,-8.69e-09
17,-5.985e-09
18,-5.262e-09
19,-5.402e-09
20,-5.315e-09
21,7.387e-09
22,3.601e-09
23,4.002e-09
24,3.89e-09
25,1.708e-09
26,2.004e-09
27,1.822e-09
28,1.333e-09
29,-7.119e-10
30,1.43e-08
31,1.206e-08
32,6.726e-09
33,5.099e-09
34,4.936e-09
35,2.446e-09
36,9.306e-10
37,-7.141e-10
38,2.139e-09
39,1.495e-09
40,1.374e-09
41,-1.176e-09
42,1.904e-09
43,-3.636e-09
44,1.449e-09
45,9.37e-10
46,-2.84e-09
47,1.456e-09
48,1.308e-09
49,1.085e-09
50,1.212e-09
51,-2.676e-09
52,-7.367e-10
53,-3.703e-10
54,-1.114e-09
0,2.46e-08
1,3.477e-08
2,2.678e-08
3,1.618e-08
4,1.237e-08
5,8.415e-09
6,9.61e-09
7,3.358e-09
8,1.967e-09
9,5.466e-10
10,-1.83e-10
11,-7.132e-10
12,2.268e-09
13,-2.487e-10
14,-3.679e-10
15,-4.337e-09
16,-1.939e-08
17,-8.564e-10
18,-2.5e-09
19,-3.09e-09
20,-7.683e-09
21,1.256e-08
22,6.462e-10
23,-3.466e-09
24,6.874e-09
25,-1.187e-09
26,2.776e-09
27,1.031e-09
28,5.722e-10
29,-1.021e-09
30,1.668e-08
31,1.39e-08
32,1.243e-08
33,1.419e-08
34,3.943e-10
35,1.064e-08
36,6.437e-09
37,9.941e-09
38,1.887e-10
39,5.342e-10
40,7.753e-10
41,1.015e-09
42,-6.078e-10
43,2.999e-09
44,-8.102e-10
45,-9.355e-10
46,1.406e-09
47,-7.466e-10
48,-5.638e-10
49,-6.124e-10
50,-7.487e-10
51,2.253e-09
52,1.172e-09
53,5.96e-10
54,8.393e-11
0,-4.352e-06
1,-7.358e-07
2,-2.964e-07
3,-1.77e-07
4,-1.032e-07
5,-6.326e-08
6,-4.166e-08
7,-2.742e-08
8,-1.76e-08
9,-1.128e-08
10,-7.367e-09
11,-4.831e-09
12,-4.558e-09
13,-3.213e-09
14,-2.232e-09
15,-5.293e-09
16,-4.138e-09
17,-2.988e-09
18,-2.492e-09
19,-3.475e-09
20,-3.447e-09
21,6.976e-09
22,3.743e-09
23,2.135e-09
24,1.504e-09
25,1.1e-09
26,7.401e-10
27,3.707e-10
28,2.41e-10
29,-3.233e-12
30,3.297e-09
31,2.643e-09
32,1.636e-09
33,1.357e-09
34,9.748e-10
35,6.051e-10
36,1.211e-10
37,-3.201e-10
38,5.605e-11
39,1.057e-10
40,-7.286e-11
41,-4.775e-11
42,1.662e-10
43,3.611e-10
44,1.492e-10
45,-7.351e-11
46,-1.174e-10
47,-5.498e-11
48,-3.636e-11
49,-8.062e-12
50,-4.199e-11
51,-4.764e-11
52,1.958e-12
53,-1.314e-11
54,3.978e-11
0,-1.911e-07
1,-1.853e-07
2,-1.35e-07
3,-9.71e-08
4,-6.704e-08
5,-4.601e-08
6,-3.259e-08
7,-2.155e-08
8,-1.509e-08
9,-1.024e-08
10,-6.923e-09
11,-4.618e-09
12,-4.344e-09
13,-2.85e-09
14,-2.054e-09
15,-6.608e-09
16,-5.169e-09
17,-3.698e-09
18,-3.356e-09
19,-2.978e-09
20,-3.226e-09
21,4.846e-09
22,2.975e-09
23,2.299e-09
24,1.447e-09
25,9.827e-10
26,7.116e-10
27,6.041e-10
28,4.03e-10
29,-3.24e-12
30,5.901e-09
31,5.128e-09
32,3.104e-09
33,2.356e-09
34,1.63e-09
35,1.099e-09
36,3.76e-10
37,-2.734e-10
38,2.567e-10
39,1.468e-10
40,1.397e-10
41,1.327e-10
42,2.574e-10
43,4.595e-10
44,2.066e-10
45,1.069e-10
46,-6.043e-11
47,-5.442e-11
48,8.936e-11
49,-1.472e-11
50,3.372e-11
51,-5.318e-12
52,3.966e-11
53,5.356e-11
54,1.937e-13
0,1.948e-08
1,4.283e-08
2,3.718e-08
3,2.069e-08
4,1.611e-08
5,1.464e-08
6,9.735e-09
7,5.207e-09
8,4.646e-09
9,1.715e-09
10,2.388e-09
11,3.22e-09
12,-2.043e-09
13,1.713e-09
14,-9.365e-09
15,-2.245e-08
16,-3.973e-09
17,5.242e-09
18,-4.509e-10
19,-1.233e-08
20,7.143e-09
21,4.678e-09
22,3.485e-09
23,4.613e-09
24,1.133e-09
25,2.749e-09
26,1.711e-09
27,6.213e-10
28,2.962e-10
29,-7.051e-10
30,1.558e-12
31,-7.032e-10
32,6.586e-10
33,4.65e-10
34,7.036e-10
35,5.66e-10
36,1.06e-09
37,7.332e-10
38,1.171e-09
39,1.878e-09
40,-2.701e-09
41,1.872e-09
42,-6.671e-09
43,-1.023e-09
44,-1.716e-09
45,5.322e-09
46,-1.891e-09
47,-1.32e-09
48,-9.671e-10
49,-1.142e-09
50,3.614e-09
51,1.425e-09
52,7.01e-10
53,7.894e-10
0,1.814e-08
1,3.2e-08
2,3.624e-08
3,1.57e-08
4,1.108e-08
5,9.185e-09
6,5.141e-09
7,3.465e-09
8,2.122e-09
9,1.332e-09
10,9.233e-10
11,1.186e-09
12,5.971e-10
13,5.414e-10
14,-1.184e-08
15,-8.937e-09
16,-5.357e-09
17,-3.644e-09
18,-4.263e-09
19,-5.332e-09
20,7.472e-09
21,4.652e-09
22,3.619e-09
23,2.793e-09
24,1.575e-09
25,1.583e-09
26,1.521e-09
27,1.257e-09
28,8.743e-10
29,6.893e-10
30,4.387e-10
31,5.137e-10
32,2.436e-10
33,5.414e-10
34,3.469e-10
35,4.355e-10
36,5.614e-10
37,9.038e-10
38,6.504e-10
39,8.179e-10
40,-5.848e-11
41,3.274e-10
42,-9.912e-10
43,1.386e-10
44,1.021e-09
45,-1.357e-09
46,7.863e-10
47,8.079e-10
48,6.945e-10
49,8.905e-10
50,-1.28e-09
51,-2.87e-10
52,-1.197e-10
53,-6.234e-10
0,1.676e-08
1,2.725e-08
2,2.764e-08
3,1.263e-08
4,1.12e-08
5,1.067e-08
6,7.223e-09
7,4.41e-09
8,3.504e-09
9,1.803e-09
10,1.822e-09
11,2.198e-09
12,-4.578e-10
13,8.739e-10
14,-6.642e-09
15,-1.203e-08
16,-2.584e-09
17,5.012e-10
18,-1.544e-09
19,-7.224e-09
20,8.272e-09
21,4.533e-09
22,2.891e-09
23,3.272e-09
24,1.273e-09
25,1.907e-09
26,1.325e-09
27,7.989e-10
28,4.353e-10
29,-1.516e-10
30,1.116e-10
31,-2.583e-10
32,3.566e-10
33,3.445e-10
34,4.508e-10
35,4.293e-10
36,7.179e-10
37,5.215e-10
38,7.25e-10
39,1.062e-09
40,-1.163e-09
41,9.945e-10
42,-3.225e-09
43,-1.026e-09
44,-9.666e-10
45,2.273e-09
46,-9.156e-10
47,-6.624e-10
48,-3.328e-10
49,-4.974e-10
50,1.702e-09
51,7.417e-10
52,3.714e-10
53,4.343e-10
0,1.761e-08
1,4.078e-08
2,5.268e-08
3,4.157e-08
4,4.08e-08
5,3.973e-08
6,3.854e-08
7,3.6e-08
8,3.355e-08
9,3.116e-08
10,2.897e-08
11,2.675e-08
12,2.463e-08
13,2.276e-08
14,1.959e-08
15,1.737e-08
16,1.557e-08
17,1.432e-08
18,1.138e-08
19,9.135e-09
20,2.084e-08
21,1.889e-08
22,1.819e-08
23,1.747e-08
24,1.691e-08
25,1.612e-08
26,1.488e-08
27,1.402e-08
28,1.323e-08
29,1.249e-08
30,1.179e-08
31,1.124e-08
32,1.06e-08
33,1.002e-08
34,9.511e-09
35,9.081e-09
36,8.745e-09
37,8.43e-09
38,8.013e-09
39,7.955e-09
40,8.012e-09
41,6.974e-09
42,4.234e-09
43,3.953e-09
44,3.799e-09
45,3.821e-09
46,3.8e-09
47,3.787e-09
48,3.784e-09
49,3.784e-09
50,3.772e-09
51,3.758e-09
52,3.693e-09
53,3.612e-09
0,1.556e-08
1,1.825e-08
2,1.547e-08
3,4.981e-09
4,-4.595e-11
5,-1.491e-09
6,-2.913e-09
7,-2.806e-09
8,-2.348e-09
9,-1.714e-09
10,-1.206e-09
11,-1.069e-09
12,-7.448e-10
13,-1.901e-10
14,-1.514e-08
15,-9.295e-09
16,-5.418e-09
17,-3.766e-09
18,-2.532e-09
19,-3.184e-09
20,2.996e-09
21,3.874e-09
22,2.015e-09
23,1.835e-09
24,1.02e-09
25,1.106e-09
26,1.013e-09
27,7.94e-10
28,6.521e-10
29,4.534e-10
30,2.585e-10
31,1.757e-10
32,2.369e-10
33,2.459e-10
34,3.265e-10
35,4.211e-10
36,5.632e-10
37,4.126e-10
38,3.647e-10
39,4.068e-10
40,3.735e-10
41,1.449e-10
42,-3.121e-10
43,-6.995e-12
44,7.511e-12
45,-1.512e-10
46,2.496e-11
47,2.348e-11
48,3.076e-10
49,2.011e-10
50,2.027e-10
51,2.08e-10
52,1.299e-10
53,6.41e-13
0,-4.338e-07
1,-4.001e-07
2,-2.752e-07
3,-2.012e-07
4,-1.312e-07
5,-8.866e-08
6,-5.813e-08
7,-3.77e-08
8,-2.467e-08
9,-1.635e-08
10,-1.084e-08
11,-8.451e-09
12,-6.033e-09
13,-4.076e-09
14,-8.109e-09
15,-6.992e-09
16,-5.225e-09
17,-4.124e-09
18,-4.679e-09
19,-4.528e-09
20,5.582e-09
21,4.26e-09
22,3.406e-09
23,2.324e-09
24,1.669e-09
25,1.191e-09
26,8.807e-10
27,5.585e-10
28,3.406e-10
29,1.667e-10
30,3.828e-12
31,-8.267e-11
32,-5.977e-12
33,-3.111e-11
34,-7.767e-12
35,1.047e-10
36,2.745e-10
37,2.5e-10
38,1.532e-10
39,5.745e-11
40,1.882e-11
41,2.1e-10
42,8.192e-10
43,7.475e-10
44,4.201e-10
45,2.837e-10
46,1.225e-10
47,1.097e-10
48,1.174e-10
49,1.021e-10
50,9.149e-11
51,7.799e-11
52,3.463e-11
53,2.546e-11
0,1.802e-08
1,3.294e-08
2,3.728e-08
3,1.636e-08
4,1.149e-08
5,9.461e-09
6,5.438e-09
7,3.74e-09
8,2.209e-09
9,1.402e-09
10,8.988e-10
11,1.234e-09
12,5.88e-10
13,4.814e-10
14,-1.246e-08
15,-9.063e-09
16,-5.73e-09
17,-3.365e-09
18,-4.701e-09
19,-5.372e-09
20,7.777e-09
21,4.509e-09
22,3.566e-09
23,3.079e-09
24,1.494e-09
25,1.661e-09
26,1.507e-09
27,1.352e-09
28,9.027e-10
29,7.292e-10
30,4.664e-10
31,5.503e-10
32,3.182e-10
33,5.768e-10
34,3.293e-10
35,4.18e-10
36,5.214e-10
37,9.679e-10
38,6.898e-10
39,8.668e-10
40,-1.334e-10
41,3.795e-10
42,-1.109e-09
43,1.016e-09
44,1.247e-09
45,-2.143e-09
46,1.171e-09
47,1.091e-09
48,9.608e-10
49,1.18e-09
50,-2.004e-09
51,-5.13e-10
52,-2.209e-10
53,-7.523e-10
0,2.101e-08
1,4.155e-08
2,3.508e-08
3,1.928e-08
4,1.465e-08
5,1.555e-08
6,7.927e-09
7,4.515e-09
8,3.074e-09
9,8.119e-10
10,6.653e-10
11,4.026e-09
12,-1.152e-11
13,-4.702e-10
14,-3.579e-09
15,-1.838e-08
16,-2.287e-10
17,-1.441e-09
18,1.989e-09
19,-8.125e-09
20,8.262e-09
21,4.059e-09
22,2.368e-09
23,5.254e-09
24,7.416e-10
25,3.003e-09
26,1.837e-09
27,8.775e-10
28,3.112e-10
29,-6.262e-10
30,5.3e-11
31,-5.196e-10
32,4.811e-10
33,6.203e-10
34,5.367e-10
35,4.047e-10
36,7.968e-10
37,8.821e-10
38,1.091e-09
39,1.861e-09
40,-2.706e-09
41,1.618e-09
42,-6.028e-09
43,-1.874e-10
44,-9.449e-10
45,3.569e-09
46,-1.19e-09
47,-6.818e-10
48,-4.272e-10
49,-4.614e-10
50,2.026e-09
51,8.705e-10
52,4.693e-10
53,3.905e-10
0,-4.354e-06
1,-7.404e-07
2,-3.151e-07
3,-1.807e-07
4,-1.041e-07
5,-6.525e-08
6,-4.02e-08
7,-2.518e-08
8,-1.59e-08
9,-1.03e-08
10,-6.679e-09
11,-5.423e-09
12,-3.655e-09
13,-2.535e-09
14,-5.482e-09
15,-4.176e-09
16,-2.964e-09
17,-2.263e-09
18,-3.274e-09
19,-3.231e-09
20,7.014e-09
21,3.754e-09
22,2.235e-09
23,1.543e-09
24,1.16e-09
25,7.689e-10
26,3.631e-10
27,2.509e-10
28,1.197e-10
29,1.868e-11
30,-6.953e-11
31,-1.024e-10
32,-2.036e-10
33,-1.15e-10
34,-6.539e-11
35,2.366e-11
36,1.394e-10
37,6.587e-11
38,2.233e-11
39,-4.689e-11
40,-9.739e-11
41,2.135e-10
42,8.027e-10
43,-7.716e-11
44,3.303e-10
45,3.129e-10
46,4.024e-11
47,9.508e-11
48,3.198e-11
49,4.387e-11
50,3.591e-11
51,2.065e-11
52,8.702e-12
53,2.574e-11
0,-1.929e-07
1,-1.856e-07
2,-1.187e-07
3,-9.619e-08
4,-6.528e-08
5,-4.541e-08
6,-2.904e-08
7,-2.036e-08
8,-1.379e-08
9,-9.292e-09
10,-6.177e-09
11,-5.011e-09
12,-3.313e-09
13,-2.328e-09
14,-6.751e-09
15,-5.13e-09
16,-3.602e-09
17,-3.09e-09
18,-2.756e-09
19,-2.985e-09
20,4.95e-09
21,3.048e-09
22,2.362e-09
23,1.475e-09
24,1.046e-09
25,7.75e-10
26,6.837e-10
27,4.779e-10
28,2.971e-10
29,1.601e-10
30,2.797e-11
31,-2.7e-11
32,-4.547e-11
33,7.622e-11
34,7.571e-11
35,1.754e-10
36,3.274e-10
37,2.785e-10
38,1.652e-10
39,-2.104e-11
40,-6.807e-11
41,2.721e-10
42,8.497e-10
43,1.557e-10
44,2.541e-10
45,2.837e-10
46,1.375e-10
47,1.188e-10
48,1.181e-10
49,1.038e-10
50,9.823e-11
51,9.032e-11
52,6.648e-11
53,2.47e-11
0,3.029e-08
1,4.162e-08
2,3.199e-08
3,2.938e-08
4,2.385e-08
5,2.005e-08
6,1.009e-08
7,1.125e-08
8,4.381e-09
9,7.633e-09
10,6.007e-09
11,-4.002e-09
12,-1.736e-09
13,-6.62e-09
14,-1.622e-08
15,-1.665e-09
16,-2.619e-09
17,-1.034e-09
18,-7.976e-09
19,6.84e-09
20,1.023e-09
21,8.039e-09
22,9.813e-09
23,4.374e-09
24,6.367e-09
25,6.056e-09
26,1.948e-09
27,-6.238e-09
28,1.784e-08
29,1.458e-08
30,1.337e-08
31,1.098e-08
32,8.693e-09
33,1.109e-08
34,1.486e-08
35,6.532e-09
36,-2.147e-09
37,8.582e-10
38,-3.935e-09
39,1.859e-08
40,3.637e-09
41,-5.685e-09
42,2.841e-09
43,-4.845e-09
44,-3.204e-09
45,-4.872e-09
46,3.152e-09
47,-3.546e-09
48,5.09e-09
49,-1.161e-08
50,3.013e-09
51,5.974e-09
52,-6.802e-11
0,2.143e-08
1,4.036e-08
2,2.988e-08
3,2.205e-08
4,1.688e-08
5,1.14e-08
6,7.195e-09
7,5.355e-09
8,3.219e-09
9,2.853e-09
10,2.655e-09
11,1.469e-09
12,1.326e-09
13,-1.087e-08
14,-7.948e-09
15,-4.803e-09
16,-4.1e-09
17,-4.193e-09
18,-5.132e-09
19,7.479e-09
20,4.315e-09
21,4.103e-09
22,3.289e-09
23,1.831e-09
24,1.906e-09
25,2.008e-09
26,1.439e-09
27,-1.162e-10
28,1.515e-08
29,1.288e-08
30,8.002e-09
31,5.115e-09
32,1.451e-08
33,1.073e-08
34,7.153e-09
35,4.028e-09
36,1.58e-09
37,1.723e-09
38,1.219e-09
39,2.858e-09
40,1.375e-09
41,2.362e-10
42,8.794e-10
43,3.752e-10
44,5.285e-10
45,1.809e-10
46,9.722e-10
47,2.387e-10
48,1.085e-09
49,-6.43e-10
50,7.502e-10
51,8.389e-10
52,2.818e-10
0,1.803e-08
1,3.041e-08
2,2.461e-08
3,2.088e-08
4,1.69e-08
5,1.358e-08
6,8.484e-09
7,7.29e-09
8,4.202e-09
9,4.461e-09
10,3.539e-09
11,-5.85e-10
12,3.263e-10
13,-5.416e-09
14,-9.788e-09
15,-1.609e-09
16,-1.9e-09
17,-2.025e-09
18,-5.924e-09
19,8.484e-09
20,3.277e-09
21,4.11e-09
22,5.056e-09
23,2.259e-09
24,3.099e-09
25,2.739e-09
26,1.264e-09
27,-1.927e-09
28,1.281e-08
29,1.057e-08
30,8.906e-09
31,7.111e-09
32,8.48e-09
33,7.993e-09
34,7.907e-09
35,4.398e-09
36,7.12e-10
37,1.295e-09
38,-2.668e-10
39,6.271e-09
40,2.052e-09
41,-1.796e-09
42,1.082e-09
43,-1.185e-09
44,-8.932e-10
45,-1.256e-09
46,1.22e-09
47,-8.446e-10
48,1.837e-09
49,-3.394e-09
50,1.155e-09
51,2.055e-09
52,1.648e-10
0,2.389e-08
1,4.962e-08
2,5.074e-08
3,5.001e-08
4,4.881e-08
5,4.751e-08
6,4.476e-08
7,4.19e-08
8,3.908e-08
9,3.637e-08
10,3.382e-08
11,3.117e-08
12,2.883e-08
13,2.523e-08
14,2.261e-08
15,2.045e-08
16,1.883e-08
17,1.542e-08
18,1.264e-08
19,2.436e-08
20,2.212e-08
21,2.13e-08
22,2.045e-08
23,1.98e-08
24,1.885e-08
25,1.732e-08
26,1.635e-08
27,1.547e-08
28,1.514e-08
29,1.55e-08
30,1.535e-08
31,1.519e-08
32,1.481e-08
33,1.475e-08
34,1.444e-08
35,1.368e-08
36,1.307e-08
37,1.249e-08
38,1.216e-08
39,1.214e-08
40,1.126e-08
41,9.846e-09
42,9.272e-09
43,8.785e-09
44,8.413e-09
45,8.084e-09
46,7.794e-09
47,7.512e-09
48,7.332e-09
49,7.285e-09
50,7.124e-09
51,6.917e-09
52,6.642e-09
0,1.239e-08
1,2.387e-08
2,1.38e-08
3,6.954e-09
4,3.181e-09
5,9.219e-11
6,-1.11e-09
7,-1.35e-09
8,-1.181e-09
9,-8.071e-10
10,-7.05e-10
11,-2.08e-10
12,2.141e-10
13,-1.478e-08
14,-9.041e-09
15,-5.203e-09
16,-3.486e-09
17,-2.31e-09
18,-3.323e-09
19,2.991e-09
20,3.786e-09
21,1.903e-09
22,1.806e-09
23,9.582e-10
24,1.118e-09
25,1.134e-09
26,9.162e-10
27,3.64e-10
28,1.189e-08
29,1.12e-08
30,7.14e-09
31,5.173e-09
32,1.24e-08
33,9.066e-09
34,5.165e-09
35,2.411e-09
36,2.015e-09
37,1.276e-09
38,1.08e-09
39,1.061e-09
40,8.53e-10
41,6.15e-10
42,6.565e-10
43,5.748e-10
44,5.539e-10
45,5.674e-10
46,4.266e-10
47,5.294e-10
48,4.347e-10
49,4.058e-10
50,3.781e-10
51,2.745e-10
52,2.497e-10
0,-4.366e-07
1,-3.946e-07
2,-2.829e-07
3,-1.873e-07
4,-1.271e-07
5,-8.309e-08
6,-5.325e-08
7,-3.445e-08
8,-2.25e-08
9,-1.479e-08
10,-1.101e-08
11,-7.439e-09
12,-4.949e-09
13,-8.603e-09
14,-7.297e-09
15,-5.379e-09
16,-4.359e-09
17,-4.919e-09
18,-4.851e-09
19,5.516e-09
20,4.19e-09
21,3.403e-09
22,2.306e-09
23,1.68e-09
24,1.211e-09
25,9.14e-10
26,5.965e-10
27,2.462e-10
28,5.007e-09
29,5.336e-09
30,3.758e-09
31,2.771e-09
32,5.61e-09
33,4.343e-09
34,2.672e-09
35,8.734e-10
36,5.084e-10
37,4.577e-10
38,4.296e-10
39,4.035e-10
40,4.781e-10
41,7.792e-10
42,6.147e-10
43,4.133e-10
44,4.061e-10
45,3.311e-10
46,2.828e-10
47,2.51e-10
48,2.333e-10
49,2.054e-10
50,1.813e-10
51,1.273e-10
52,9.145e-11
0,2.214e-08
1,4.114e-08
2,3.041e-08
3,2.275e-08
4,1.761e-08
5,1.215e-08
6,7.38e-09
7,5.733e-09
8,3.187e-09
9,3.089e-09
10,2.977e-09
11,1.258e-09
12,1.139e-09
13,-1.135e-08
14,-7.761e-09
15,-5.071e-09
16,-4.206e-09
17,-4.574e-09
18,-4.92e-09
19,7.74e-09
20,3.947e-09
21,4.41e-09
22,3.852e-09
23,1.959e-09
24,2.171e-09
25,2.236e-09
26,1.615e-09
27,-3.317e-10
28,1.471e-08
29,1.257e-08
30,6.931e-09
31,4.672e-09
32,1.464e-08
33,1.106e-08
34,7.647e-09
35,4.243e-09
36,1.292e-09
37,1.642e-09
38,9.002e-10
39,3.902e-09
40,1.357e-09
41,3.318e-10
42,1.337e-09
43,-4.213e-11
44,2.816e-10
45,-3.204e-11
46,1.142e-09
47,8.55e-11
48,1.387e-09
49,-1.389e-09
50,8.822e-10
51,1.138e-09
52,2.406e-10
0,2.891e-08
1,3.917e-08
2,3.409e-08
3,2.587e-08
4,2.066e-08
5,1.487e-08
6,1.135e-08
7,7.084e-09
8,5.736e-09
9,3.221e-09
10,3.983e-09
11,2.066e-09
12,1.937e-09
13,-3.134e-09
14,-1.868e-08
15,-7.44e-11
16,-4.934e-10
17,4.992e-10
18,-8.374e-09
19,9.899e-09
20,3.879e-09
